GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 36
TotalNumTrainingExamples: 26
NumberOfClasses: 1
ClassIDsAndCounters: 
1	26
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 37
TimeSeriesData: 
34.5015	344.828	92.8116	0.551123	0.0629049	3.03947	-31.256	327.12	49.7816	0.18715	-0.455887	-1.93935	8.4215	370.588	-2.10566	-0.0358642	-0.0452504	-0.900724	42.8778	370.137	-12.536	-0.0153024	0.0623772	1.33051	62.9807	356.779	-4.43693	-0.0814014	0.0419646	0.47533	84.0468	338.482	17.4837	-0.151704	0.105229	0.604571
41.5891	346.485	94.9066	0.577644	0.103961	2.98286	-22.2201	331.19	48.0176	0.213975	-0.413346	-2.03078	20.8102	374.934	-0.357222	-0.00988174	-0.00163665	-0.164129	54.371	374.451	-9.307	0.00905022	0.097435	1.66313	73.8166	360.694	-0.819686	-0.0566192	0.0760804	0.931429	93.7816	341.684	21.3455	-0.126598	0.13966	0.835
46.1735	347.53	97.4379	0.611128	0.132132	2.95412	-16.2037	335.578	48.5091	0.251064	-0.388701	-2.1303	29.1037	380.431	3.09141	0.0343165	0.0276323	2.46375	61.5458	378.746	-5.43683	0.0389967	0.116755	1.89194	80.5043	364.682	2.99267	-0.0245974	0.0936436	1.3146	99.9679	345.025	24.8782	-0.0883865	0.160734	1.07059
49.2462	348.266	99.9385	0.64619	0.147356	2.94727	-13.1783	340.131	50.7608	0.290742	-0.373465	-2.22295	33.7538	385.442	7.03751	0.0762316	0.0376786	2.68313	65.5517	382.845	-1.62857	0.0708151	0.121241	2.09802	84.3506	368.554	6.45492	0.0107995	0.0981003	1.6801	103.587	348.076	27.6873	-0.0506332	0.16595	1.27699
50.5251	348.302	101.073	0.663264	0.147301	2.95393	-11.9751	341.375	52.0283	0.304719	-0.371369	-2.25016	35.2642	387.406	8.97418	0.0978742	0.0396724	2.75742	66.8213	384.547	0.13597	0.086987	0.12047	2.19507	85.6551	370.163	7.99911	0.0269159	0.0974981	1.8394	104.91	349.407	28.8873	-0.0331704	0.165427	1.3746
52.239	347.722	103.543	0.694796	0.146588	2.96626	-10.6151	342.609	54.9527	0.333084	-0.369485	-2.29993	36.9521	389.984	12.9666	0.133518	0.0386485	2.86129	68.1698	386.814	3.76779	0.11428	0.115308	2.35168	87.3594	372.673	11.4184	0.0586862	0.0953101	2.12187	106.436	351.114	31.398	-0.00261596	0.159414	1.55453
53.0263	346.372	105.145	0.716754	0.149245	2.97071	-10.2829	342.809	57.0178	0.355368	-0.365878	-2.34028	37.6103	390.788	15.6823	0.157692	0.034576	2.9274	68.6314	387.424	6.16606	0.133751	0.108816	2.45963	87.9618	373.251	13.6328	0.0795354	0.0894304	2.29742	106.75	351.035	32.9222	0.0169598	0.148314	1.68383
53.6158	343.132	107	0.748566	0.139208	2.99189	-10.3408	341.587	59.0795	0.383805	-0.370165	-2.37612	37.4424	390.209	18.3992	0.190589	0.018043	3.04833	68.3641	386.992	8.51598	0.165096	0.0911939	2.63962	87.7226	372.315	15.5356	0.100752	0.0697834	2.53666	106.375	349.788	34.1704	0.0455781	0.122684	1.92509
54.217	337.487	109.254	0.763775	0.111629	3.02507	-10.5176	338.537	61.4746	0.392542	-0.382534	-2.3705	36.7662	388.145	20.6247	0.205677	-0.00489493	-3.11813	67.6878	385.427	10.4112	0.183808	0.0694385	2.7836	87.0381	369.878	17.162	0.111687	0.0485509	2.73277	105.356	346.61	35.4034	0.0513671	0.0865555	2.10568
54.8335	329.776	111.413	0.735982	0.070854	3.06339	-10.6436	331.915	64.4746	0.35087	-0.383915	-2.30695	35.5017	382.546	22.6971	0.175721	-0.0291514	-2.97881	66.5215	380.849	12.2005	0.16009	0.0469794	2.85827	85.6761	363.324	18.651	0.0645157	0.0192477	2.852	104.033	339.548	36.6813	0.0202957	0.0602103	1.89559
55.4895	320.489	112.76	0.670134	0.0390554	3.09232	-10.7005	321.009	67.8226	0.275994	-0.375208	-2.19421	33.6208	370.351	23.554	0.109094	-0.0494517	-2.71719	64.5967	369.312	12.7308	0.0938511	0.0269237	2.86293	83.4512	348.762	18.7119	-0.0345302	-0.00989391	-0.278957	102.746	327.032	37.0612	-0.045528	0.0413031	0.736718
56.4674	309.224	114	0.555104	0.0109486	3.12394	-10.0197	304.777	71.4847	0.147193	-0.351623	-1.95486	31.9671	349.53	22.3433	-0.00749065	-0.0595328	-1.44577	62.7418	348.189	11.305	-0.0302287	0.0144243	0.445126	81.8217	326.29	18.0165	-0.165529	-0.0219009	-0.130375	102.505	308.68	37.7108	-0.159592	0.0360357	0.22034
58.0455	296.952	114.727	0.386172	8.09437e-05	3.14139	-8.10288	286.137	75.4956	-0.0127844	-0.314241	-1.53148	31.9307	320.465	19.4938	-0.179852	-0.0625779	-0.331885	62.0246	316.532	8.82214	-0.22786	0.00126051	0.00543581	81.9586	296.918	17.9594	-0.341554	-0.0270074	-0.0758457	103.646	284.594	39.5419	-0.325064	0.037277	0.110211
59.9521	283.635	116.166	0.206906	0.0154023	3.06834	-6.06358	269.565	79.9838	-0.146524	-0.291052	-1.11304	34.2791	286.432	19.0125	-0.3872	-0.0548994	-0.133956	63.2931	278.857	10.0049	-0.448436	-0.00212162	-0.00440966	84.5163	264.662	21.8325	-0.525273	-0.0148721	-0.0256562	106.131	258.357	44.9333	-0.494712	0.0522597	0.0966608
62.4977	269.129	117.663	0.0228741	0.0354581	2.14361	-3.86579	253.842	84.0587	-0.270809	-0.284342	-0.811067	38.371	249.272	23.0015	-0.613592	-0.0434699	-0.0616832	66.1027	239.021	16.8995	-0.685714	-0.00619723	-0.00757458	88.531	231.634	29.8767	-0.720763	0.000199095	0.000226652	109.766	232.216	52.9416	-0.663615	0.0783532	0.100077
65.4433	255.008	120.552	-0.155685	0.0626288	0.380115	-1.35537	238.692	88.3633	-0.393043	-0.281998	-0.609896	43.6257	214.7	32.5508	-0.831466	-0.0219924	-0.0200546	70.0715	202.994	30.0344	-0.912433	-0.000307513	-0.000237857	93.2614	201.56	42.3754	-0.910226	0.0286206	0.0222411	114.065	208.699	63.976	-0.827905	0.120392	0.110652
68.0385	242.138	124.187	-0.297249	0.0731085	0.234684	1.02397	224.235	93.4523	-0.495953	-0.297552	-0.515627	47.0418	186.454	45.5906	-1.02303	-0.0233354	-0.0142369	72.1473	174.802	45.3164	-1.10371	-0.0389212	-0.0196358	95.4798	176.825	56.3522	-1.08048	0.0110726	0.00591072	117.174	189.129	74.9546	-0.965744	0.151007	0.104848
69.5514	232.36	128.534	-0.405945	0.111606	0.255062	3.58812	211.249	98.0854	-0.586619	-0.278632	-0.406435	50.9417	166.782	57.5927	-1.15223	0.0333855	0.0148561	74.7326	155.171	59.914	-1.23931	-0.0151758	-0.00522372	97.0815	158.775	71.1007	-1.22969	0.0149941	0.00532297	119.549	174.636	86.5968	-1.08827	0.21424	0.113484
70.1474	228.339	130.658	-0.437286	0.126029	0.264675	4.79291	205.861	100.098	-0.611338	-0.267264	-0.372424	52.5672	159.554	62.7022	-1.19875	0.054578	0.0213154	76.1877	148.276	65.8206	-1.28613	-0.0038708	-0.00113265	98.2218	152.482	77.3067	-1.28237	0.0268687	0.00797355	120.441	169.332	91.7834	-1.13776	0.232422	0.108994
71.1472	222.474	133.744	-0.482475	0.150355	0.281567	6.83225	197.657	103.25	-0.646318	-0.250674	-0.327216	55.069	149.16	70.5006	-1.26571	0.110249	0.0348469	78.4024	138.33	75.1459	-1.35979	0.0350427	0.00750905	100	143.344	87.4554	-1.37605	0.0556466	0.0109872	121.582	161.639	99.6562	-1.21078	0.263717	0.101288
71.9006	219.437	134.975	-0.486468	0.152347	0.282549	7.88699	194.068	104.468	-0.645189	-0.251008	-0.328355	55.7347	144.457	73.8813	-1.2889	0.0931648	0.0270533	79.2649	133.664	79.015	-1.37753	0.00808984	0.0015833	100.273	138.684	92.4529	-1.40937	-0.0323396	-0.00526806	121.562	157.113	103.768	-1.24749	0.225764	0.0768069
72.3372	218.874	135.064	-0.481935	0.152311	0.285444	8.27549	193.442	104.55	-0.635835	-0.255335	-0.339931	56.0418	143.099	75.0093	-1.30122	0.0918229	0.0254365	79.2418	131.921	81.2516	-1.40589	-0.0486862	-0.00810835	100.693	137.164	94.1071	-1.41344	-0.012939	-0.00205305	121.535	155.317	105.784	-1.27849	0.212168	0.0647328
72.5956	219	134.134	-0.449161	0.135134	0.274926	8.12081	194.571	103.657	-0.602821	-0.265987	-0.376904	54.9539	143.581	74.5423	-1.30218	0.0240957	0.00663405	78.7008	132.267	80.3291	-1.38685	-0.0905042	-0.0168831	100.306	137.11	93.2946	-1.39664	-0.0795075	-0.014017	121.175	154.859	105.403	-1.26652	0.158793	0.0502462
73.1335	220.399	132.135	-0.395343	0.122951	0.287892	8.05177	197.102	101.688	-0.546667	-0.273721	-0.432285	54.5459	146.431	71.1461	-1.25598	0.0202788	0.00660457	78.3529	134.457	76.9899	-1.34219	-0.0741083	-0.0172731	100.233	138.722	90.1877	-1.35039	-0.0544823	-0.0122178	121.06	156.13	102.503	-1.21918	0.129352	0.0476851
73.4136	223.151	129.529	-0.327148	0.0980363	0.282101	7.51289	201.741	98.7501	-0.477534	-0.298749	-0.536828	54.1839	151.206	66.4045	-1.19762	0.0121811	0.00476934	78.2228	138.431	72.1493	-1.27586	-0.0473245	-0.0143869	100.179	141.707	86.0771	-1.29163	-0.0480179	-0.0137744	120.946	158.766	98.6587	-1.15952	0.0848735	0.0370894
73.2818	227.165	127.198	-0.263199	0.0912737	0.327455	6.48777	208.461	95.7793	-0.408045	-0.307265	-0.633183	53.4894	157.78	61.2515	-1.13481	-0.00021792	-0.000101526	77.8103	143.856	66.8775	-1.21031	-0.0466834	-0.0176089	99.7782	145.848	81.5629	-1.22879	-0.0619355	-0.0220734	120.446	162.359	94.6246	-1.10187	0.0424731	0.0215274
72.6924	232.628	125.062	-0.210693	0.089335	0.396632	5.26718	216.582	92.8286	-0.35127	-0.309527	-0.717509	52.5748	166.315	55.7797	-1.08034	-0.0106876	-0.00570705	77.1631	151.108	61.1134	-1.15273	-0.0466923	-0.0207555	98.9603	151.616	76.3885	-1.1717	-0.0829039	-0.0350289	119.572	167.41	90.1449	-1.05252	0.0111298	0.00634725
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 39
TimeSeriesData: 
-51.1416	356.391	106.66	0.576757	-0.426318	-2.53211	-123.449	347.969	93.8442	0.223587	-0.706828	-1.83101	-115.055	383.914	30.6202	0.0419951	-0.468478	-1.65364	-91.8807	379.375	7.22003	-0.00126881	-0.376928	-1.56759	-72.1926	362.04	6.24898	-0.120803	-0.407649	-1.29676	-41.4895	349.692	16.5566	-0.146428	-0.322113	-1.15468
-51.7592	356.287	106.816	0.579081	-0.435278	-2.52339	-123.951	347.577	94.0991	0.221754	-0.710873	-1.82689	-116.026	383.548	31.0681	0.0421005	-0.471361	-1.65326	-92.9647	379.167	7.61415	-0.00145774	-0.379986	-1.56715	-73.1655	361.864	6.56059	-0.1242	-0.410594	-1.29152	-42.4853	349.923	16.7418	-0.145286	-0.326909	-1.16342
-52.3415	356.055	106.97	0.576915	-0.444022	-2.51037	-124.412	347.048	94.3957	0.215918	-0.715499	-1.818	-117.058	382.756	31.5034	0.0357718	-0.476707	-1.63998	-94.1606	378.511	7.98184	-0.00550832	-0.385913	-1.55724	-74.2751	361.298	6.8504	-0.128988	-0.416297	-1.28544	-43.5548	349.687	16.9002	-0.149095	-0.333318	-1.16146
-52.8323	355.83	107.083	0.575888	-0.450307	-2.5016	-124.793	346.708	94.7175	0.215713	-0.722816	-1.81429	-117.945	381.995	31.8757	0.0274425	-0.483117	-1.62308	-95.2025	377.973	8.26168	-0.00779014	-0.392373	-1.55197	-75.3381	360.778	7.06816	-0.132233	-0.423875	-1.28414	-44.5796	349.318	16.9701	-0.152009	-0.341015	-1.16329
-53.1843	355.549	107.137	0.573828	-0.458552	-2.48938	-125.056	346.31	94.9961	0.210687	-0.728913	-1.80586	-118.652	380.842	32.1355	0.0123877	-0.488003	-1.59413	-96.043	377.274	8.44348	-0.0117817	-0.398019	-1.54278	-76.1634	360.154	7.18733	-0.136767	-0.429573	-1.27895	-45.3704	348.875	16.9557	-0.155733	-0.347345	-1.16159
-53.3107	355.08	107.115	0.570129	-0.468748	-2.47309	-125.162	345.664	95.2678	0.201712	-0.735846	-1.7929	-119.125	379.28	32.3513	-6.15272e-06	-0.495406	-1.57078	-96.7109	375.692	8.54547	-0.0265672	-0.406872	-1.50921	-76.7394	359.061	7.21652	-0.144062	-0.437384	-1.26997	-45.8838	348.047	16.8321	-0.161952	-0.355169	-1.15586
-52.8659	354.396	107.048	0.556466	-0.476766	-2.44862	-124.809	344.731	95.6221	0.184871	-0.743941	-1.77126	-118.731	376.714	32.5019	-0.0297902	-0.505122	-1.51696	-96.3959	373.371	8.54275	-0.0434	-0.415475	-1.47267	-76.4131	357.082	7.2187	-0.161552	-0.446675	-1.24282	-45.5771	346.499	16.6989	-0.177796	-0.364314	-1.13044
-51.2221	353.106	106.83	0.541495	-0.479929	-2.42821	-123.255	342.919	95.9045	0.164986	-0.745133	-1.74935	-116.395	372.601	32.2358	-0.062725	-0.508648	-1.45863	-94.0358	369.962	8.15383	-0.0607307	-0.417094	-1.43442	-74.0968	354.035	6.94195	-0.178054	-0.448021	-1.21252	-43.4394	344.108	16.389	-0.190323	-0.364137	-1.10278
-46.9313	350.999	106.146	0.526268	-0.475469	-2.4164	-119.049	340.114	95.7446	0.149466	-0.741748	-1.73369	-110.86	367.622	31.0999	-0.0941456	-0.508415	-1.40295	-88.4751	365.963	6.98545	-0.0758793	-0.414387	-1.39965	-68.3826	350.516	5.91731	-0.187166	-0.441906	-1.19004	-38.0028	340.944	15.5374	-0.197778	-0.356803	-1.07752
-39.2675	348.642	104.449	0.502265	-0.465809	-2.40041	-110.933	335.988	93.7931	0.115405	-0.724872	-1.70093	-101.908	362.076	27.9427	-0.129157	-0.491255	-1.33264	-79.0193	361.588	4.1031	-0.0971676	-0.395141	-1.34121	-58.1428	347.286	3.36639	-0.199067	-0.417959	-1.14442	-27.548	338.163	13.5558	-0.205082	-0.328583	-1.02299
-21.6628	346.009	102.125	0.45341	-0.387355	-2.44455	-92.6493	331.732	87.4235	0.0770646	-0.653724	-1.67125	-81.7678	355.764	21.3344	-0.181159	-0.41987	-1.18144	-56.4666	355.964	-0.995865	-0.131608	-0.319923	-1.19068	-34.2111	344.545	-0.221182	-0.201551	-0.334154	-1.03885	-3.58318	334.854	12.7054	-0.215934	-0.241478	-0.843166
-13.1379	346.163	101.612	0.429801	-0.33702	-2.48894	-84.1918	331.309	83.838	0.0592149	-0.605621	-1.65621	-70.5083	353.787	17.9788	-0.204274	-0.369861	-1.08006	-43.9066	354.488	-3.18309	-0.146442	-0.268559	-1.0788	-21.1239	345.115	-1.45966	-0.192742	-0.276467	-0.968273	8.65034	334.353	13.4168	-0.225577	-0.18731	-0.69034
0.188502	344.786	100.574	0.402457	-0.237496	-2.62455	-70.2517	330.741	77.5699	0.0489882	-0.519313	-1.65635	-49.587	350.584	12.1283	-0.224989	-0.278317	-0.895465	-20.8214	351.437	-6.70929	-0.160487	-0.176226	-0.832997	1.87508	342.283	-2.762	-0.203822	-0.18496	-0.735683	30.6407	332.073	14.8693	-0.227531	-0.0871356	-0.360773
12.449	343.53	99.3603	0.394338	-0.131165	-2.8346	-56.2619	329.404	70.1581	0.0452526	-0.416947	-1.67268	-27.9988	349.016	6.34788	-0.219885	-0.169955	-0.65482	2.70501	349.836	-9.46681	-0.162053	-0.0713805	-0.412291	25.1108	341.123	-3.20181	-0.200696	-0.0788069	-0.370281	52.3033	331.436	17.3091	-0.218324	0.0260365	0.116847
24.6693	342.373	98.7251	0.385914	-0.0164243	-3.10119	-41.3916	328.252	62.775	0.036936	-0.310478	-1.68546	-4.97991	347.739	1.83979	-0.221919	-0.0579245	-0.251561	27.2242	348.136	-10.4689	-0.169882	0.0378879	0.217486	48.9837	339.445	-1.75099	-0.204745	0.0343215	0.163864	74.3371	330.719	21.7169	-0.20974	0.152833	0.626393
35.3078	341.524	98.6857	0.391318	0.0983228	2.90692	-26.8409	327.157	55.8547	0.0369391	-0.201246	-1.75	17.4147	347.082	-0.870277	-0.220281	0.0576297	0.252174	50.3921	347.341	-9.3815	-0.174433	0.149075	0.705808	71.1297	339.057	1.70471	-0.203407	0.149312	0.630142	94.4676	331.512	27.9626	-0.189068	0.286133	0.994137
44.3523	340.661	98.9919	0.418498	0.194518	2.72462	-13.6417	327.786	50.4495	0.0616981	-0.112494	-2.07121	36.1409	348.916	-1.52545	-0.199295	0.14399	0.622621	68.9551	348.181	-7.07783	-0.164656	0.230125	0.953889	88.5595	339.964	5.54837	-0.185828	0.232702	0.900185	109.367	331.598	33.5396	-0.172381	0.37182	1.15087
50.8768	339.158	100.087	0.474214	0.273371	2.64161	-2.65542	328.974	46.684	0.11045	-0.0385424	-2.80696	50.5631	352.425	-0.149874	-0.153931	0.215427	0.954016	83.1084	351.627	-3.40872	-0.121232	0.298664	1.19399	101.532	342.9	10.1184	-0.140686	0.299881	1.14129	120.316	333.18	39.0443	-0.125551	0.440566	1.30923
55.4193	338.132	101.943	0.50653	0.323753	2.59764	4.97804	330.769	45.7498	0.14367	0.00194574	3.12814	59.6026	354.635	2.36329	-0.129295	0.250463	1.1006	91.7019	353.165	0.181185	-0.0993208	0.331388	1.2889	109.323	344.118	14.0836	-0.115831	0.330266	1.2436	126.709	332.894	43.1807	-0.106017	0.467666	1.36312
56.8481	337.116	102.833	0.520788	0.341624	2.58669	7.36838	331.513	45.9612	0.160314	0.0131361	3.06053	62.2829	355.179	3.6302	-0.117509	0.257529	1.14942	94.3029	353.535	1.71446	-0.0866056	0.338735	1.32918	111.363	343.604	15.5288	-0.110488	0.33227	1.25973	128.408	331.959	44.5242	-0.098997	0.468771	1.37713
58.5675	334.5	105.325	0.546628	0.35981	2.58787	10.0797	331.417	47.8404	0.18786	0.0223387	3.0246	65.1715	355.263	6.81967	-0.0934509	0.263811	1.23681	96.9604	353.219	4.98985	-0.0649783	0.343039	1.39059	113.648	342.582	18.6166	-0.0926306	0.333127	1.30851	129.793	329.855	47.0117	-0.0893443	0.453824	1.38917
59.3768	331.68	107.174	0.556675	0.357002	2.60166	10.2955	329.599	50.1601	0.1969	0.013831	3.07237	65.3816	353.789	8.97953	-0.0827471	0.253363	1.26081	97.0913	351.608	6.85124	-0.0563618	0.330928	1.40802	113.746	340.448	20.2212	-0.0887749	0.318091	1.30679	129.463	326.992	48.044	-0.0931997	0.423768	1.36648
59.4458	326.383	109.269	0.548754	0.327885	2.63387	8.75084	324.744	53.4167	0.190126	-0.0131689	-3.07327	63.023	348.546	10.8592	-0.0880161	0.22283	1.19943	94.4898	346.119	7.98685	-0.0667937	0.296211	1.35502	111.347	334.644	21.0123	-0.104512	0.279927	1.22093	127.486	321.276	48.2658	-0.101864	0.382076	1.32169
58.9638	319.492	111.213	0.520723	0.292648	2.65787	6.74023	316.924	56.7589	0.161388	-0.0393493	-2.90433	59.6259	339.572	12.4222	-0.118415	0.192708	1.02327	90.7252	336.841	8.72751	-0.100029	0.262313	1.21308	107.2	324.427	21.3785	-0.154567	0.234008	0.99187	124.514	312.644	48.3089	-0.134124	0.340806	1.20723
58.4752	311.936	113.313	0.4528	0.252227	2.65445	4.73213	306.376	60.6605	0.0909229	-0.0626941	-2.53861	55.9029	325.951	13.7154	-0.185417	0.164165	0.723435	86.2916	322.027	9.27003	-0.184825	0.223773	0.883085	102.443	308.806	22.0724	-0.252829	0.189064	0.637483	121.653	300.956	48.9668	-0.202036	0.309173	1.00059
58.4516	303.586	115.486	0.359894	0.220259	2.60485	3.65378	293.094	64.8705	-0.00532892	-0.077896	-1.50263	53.3698	308.035	15.2797	-0.284087	0.145638	0.465521	82.5258	301.576	10.7105	-0.312003	0.191063	0.54019	99.9496	291.341	24.124	-0.351889	0.171548	0.440877	119.807	286.556	51.0358	-0.299709	0.288181	0.764616
59.334	294.142	117.316	0.233594	0.203366	2.42749	3.93166	277.692	69.2409	-0.131471	-0.0812519	-0.551966	52.7061	284.766	17.7963	-0.431938	0.13678	0.29016	80.777	276.014	14.063	-0.474924	0.172901	0.327434	99.4497	269.82	27.9254	-0.486518	0.166469	0.307589	119.317	268.878	54.7238	-0.429668	0.279063	0.55884
61.1916	283.946	119.361	0.101536	0.210221	2.01628	5.68981	262.507	73.6673	-0.247897	-0.0700737	-0.270515	54.7447	259.192	22.8872	-0.602785	0.149211	0.215048	82.1145	249.702	20.7134	-0.645404	0.179741	0.236785	101.432	247.247	34.8014	-0.63891	0.180403	0.240758	120.52	250.663	60.9122	-0.569069	0.286335	0.431376
63.6273	272.164	121.178	-0.0413386	0.228202	1.39455	7.18985	248.708	77.6545	-0.345612	-0.0737952	-0.202509	57.9076	231.668	30.6682	-0.791917	0.173264	0.171064	85.0579	222.568	29.7991	-0.81496	0.207931	0.1963	104.237	223.293	43.7173	-0.796213	0.207107	0.202797	122.661	231.103	68.7865	-0.719931	0.310198	0.350439
66.2007	260.221	123.371	-0.194865	0.245791	0.904179	8.59947	234.81	82.2124	-0.457625	-0.0861114	-0.173518	60.3358	205.12	41.6193	-0.983111	0.197518	0.132545	87.9151	197.289	41.0536	-0.975883	0.247551	0.169386	105.207	198.948	55.7977	-0.979865	0.211072	0.142772	124.681	211.726	78.2965	-0.876963	0.34685	0.292067
68.6703	249.785	126.24	-0.322997	0.253275	0.658237	10.6798	220.89	88.0442	-0.569394	-0.0965219	-0.150121	62.6439	184.593	52.5554	-1.11761	0.249974	0.123702	89.516	176.34	53.5577	-1.12377	0.296831	0.145594	106.829	180.219	67.7326	-1.12584	0.253487	0.122908	126.534	196.17	87.7173	-1.01352	0.398084	0.256297
69.979	242.281	131.532	-0.422946	0.28401	0.575326	12.9272	209.363	95.4627	-0.66215	-0.076821	-0.09842	64.7081	169.842	64.4389	-1.21759	0.335605	0.12789	91.4316	161.639	67.6328	-1.24866	0.415724	0.146288	109.017	167.261	81.3271	-1.24939	0.381488	0.132772	128.321	185.482	99.2249	-1.13628	0.50943	0.253664
69.979	242.281	131.532	-0.422946	0.28401	0.575326	12.9272	209.363	95.4627	-0.66215	-0.076821	-0.09842	64.7081	169.842	64.4389	-1.21759	0.335605	0.12789	91.4316	161.639	67.6328	-1.24866	0.415724	0.146288	109.017	167.261	81.3271	-1.24939	0.381488	0.132772	128.321	185.482	99.2249	-1.13628	0.50943	0.253664
70.9386	232.54	138.122	-0.53227	0.30816	0.49547	15.1573	193.803	106.704	-0.775882	-0.0680219	-0.0693249	66.1563	152.341	79.9025	-1.32347	0.472322	0.128289	93.8386	145.332	85.1542	-1.37165	0.658025	0.154747	111.419	153.222	98.0161	-1.37388	0.620536	0.141631	129.957	173.685	113.544	-1.26472	0.673154	0.246844
72.6955	229.75	138.345	-0.560837	0.279071	0.428001	15.8144	190.84	109.208	-0.802545	-0.114131	-0.110314	65.206	148.056	82.5279	-1.34717	0.394008	0.0942746	93.4227	140.639	88.3833	-1.40318	0.649282	0.127737	111.435	148.598	101.244	-1.40827	0.614812	0.115266	129.675	168.948	116.247	-1.31053	0.632682	0.192838
